CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
26660,MR.,KERN,SUTTON,1968-02-22,M,M,kern0@adventure-works.com,60000.0,2.0,Bachelors,Professional,Y
26690,MRS.,ALEXIA,BENNETT,1964-09-11,M,F,alexia1@adventure-works.com,110000.0,3.0,Bachelors,Management,Y
26696,MRS.,ROBYN,SUAREZ,1955-10-15,S,F,robyn15@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,Y
26702,MRS.,CYNTHIA,ARUN,1962-04-04,M,F,cynthia11@adventure-works.com,90000.0,5.0,Partial College,Professional,Y
26704,MR.,FRANK,ALVAREZ,1962-09-11,S,M,frank35@adventure-works.com,110000.0,1.0,Bachelors,Management,N
26721,MS.,PAULA,JIMENEZ,1960-09-20,S,F,paula8@adventure-works.com,100000.0,0.0,Partial College,Professional,N
26783,MR.,JUAN,TORRES,1980-04-19,M,M,juan14@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
26799,MR.,RYAN,RUSSELL,1976-09-19,M,M,ryan23@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
26823,MRS.,KAITLIN,RAMAN,1967-05-02,S,F,kaitlin12@adventure-works.com,30000.0,1.0,Bachelors,Clerical,N
26846,MR.,DUSTIN,KUMAR,1964-07-14,M,M,dustin7@adventure-works.com,20000.0,2.0,High School,Manual,Y
26847,MR.,BRENT,YANG,1964-01-05,S,M,brent4@adventure-works.com,20000.0,3.0,High School,Manual,N
26860,MRS.,OLIVIA,MILLER,1964-10-27,M,F,olivia5@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
26877,MR.,DAMIEN,NARA,1977-02-21,M,M,damien33@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
26882,MS.,MAYRA,SANCHEZ,1976-05-02,S,F,mayra19@adventure-works.com,20000.0,0.0,High School,Manual,N
26926,MR.,SERGIO,MEHTA,1943-09-26,M,M,sergio14@adventure-works.com,20000.0,1.0,Partial College,Manual,Y
26934,MRS.,KELLI,CHANDER,1960-03-16,S,F,kelli39@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,N
26974,MR.,PHILIP,SUAREZ,1980-11-13,S,M,philip18@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
26988,MRS.,BRANDY,SRINI,1973-08-22,M,F,brandy4@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
26991,MR.,RODNEY,ORTEGA,1972-05-09,M,M,rodney16@adventure-works.com,30000.0,0.0,High School,Manual,N
27016,MS.,LAUREN,REED,1966-04-20,S,F,lauren2@adventure-works.com,80000.0,0.0,Graduate Degree,Skilled Manual,N
27021,MRS.,VICTORIA,PETERSON,1954-10-21,M,F,victoria41@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y
27048,MRS.,MELANIE,WATSON,1958-10-06,M,F,melanie11@adventure-works.com,40000.0,1.0,Partial College,Clerical,N
27068,MRS.,JADE,KELLY,1973-02-06,S,F,jade1@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
27117,MR.,JERMAINE,PRASAD,1966-06-13,M,M,jermaine7@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y
27120,MR.,CLARENCE,KUMAR,1970-02-27,M,M,clarence22@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y
27145,MRS.,PAMELA,CHAPMAN,1965-11-25,S,F,pamela5@adventure-works.com,60000.0,3.0,Bachelors,Professional,Y
27147,MR.,MELVIN,NARA,1965-11-03,S,M,melvin15@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y
27152,MS.,DAWN,WANG,1973-10-18,S,F,dawn2@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y
27153,MS.,GINA,RUIZ,1974-08-11,S,F,gina2@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
27162,MR.,PHILLIP,MADAN,1974-09-26,M,M,phillip8@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
27182,MR.,JARROD,SRINI,1970-08-25,M,M,jarrod8@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
27215,MRS.,SAMANTHA,HUGHES,1956-05-20,S,F,samantha37@adventure-works.com,20000.0,3.0,Partial High School,Clerical,N
27233,MR.,SETH,WARD,1959-10-10,S,M,seth77@adventure-works.com,40000.0,2.0,Partial College,Clerical,N
27241,MR.,OSCAR,BUTLER,1972-12-17,M,M,oscar22@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,N
27242,MR.,HUNTER,DIAZ,1973-06-19,M,M,hunter17@adventure-works.com,40000.0,0.0,Graduate Degree,Skilled Manual,Y
27254,MR.,THEODORE,JIMENEZ,1972-10-12,M,M,theodore6@adventure-works.com,50000.0,1.0,Bachelors,Skilled Manual,Y
27260,MRS.,CANDICE,MA,1970-03-05,M,F,candice22@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
27278,MR.,BRIAN,COOK,1968-01-27,M,M,brian33@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y
27281,MRS.,JENNY,NATH,1968-11-21,S,F,jenny41@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,N
27287,MR.,SAMUEL,PEREZ,1970-02-27,M,M,samuel43@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,N
27294,MS.,ANA,BRADLEY,1966-08-18,S,F,ana1@adventure-works.com,70000.0,0.0,Graduate Degree,Professional,Y
27315,MR.,JAMES,MITCHELL,1945-06-19,M,M,james61@adventure-works.com,100000.0,2.0,Graduate Degree,Management,Y
27316,MR.,JARROD,MALHOTRA,1946-09-06,M,M,jarrod5@adventure-works.com,120000.0,4.0,Bachelors,Management,Y
27331,MRS.,JULIA,RICHARDSON,1949-09-07,M,F,julia54@adventure-works.com,130000.0,4.0,High School,Management,N
27342,MR.,HENRY,RANA,1976-08-18,M,M,henry12@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y
27346,MS.,LESLIE,DOMINGUEZ,1975-10-16,S,F,leslie13@adventure-works.com,90000.0,0.0,Bachelors,Professional,N
27358,MR.,DEVON,SHEN,1972-03-13,M,M,devon1@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y
27366,MR.,BOB,ALAN,1971-04-10,S,M,bob6@adventure-works.com,100000.0,0.0,High School,Management,Y
27409,MR.,PRESTON,SMITH,1947-11-04,M,M,preston7@adventure-works.com,40000.0,2.0,High School,Professional,Y
27473,MR.,GABRIEL,LAL,1948-01-10,S,M,gabriel26@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
27483,MR.,THOMAS,SHAN,1949-08-26,M,M,thomas34@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
27495,MRS.,NINA,LUO,1954-08-24,S,F,nina6@adventure-works.com,40000.0,3.0,Partial High School,Clerical,N
27519,MR.,ALEJANDRO,LI,1959-04-03,S,M,alejandro5@adventure-works.com,110000.0,4.0,Bachelors,Management,N
27531,MS.,ABIGAIL,BAILEY,1964-02-12,S,F,abigail11@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
27536,MRS.,VICTORIA,WILSON,1964-05-28,M,F,victoria8@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y
27572,MR.,ISAIAH,CARTER,1958-09-10,M,M,isaiah34@adventure-works.com,80000.0,1.0,Partial College,Skilled Manual,Y
27576,MRS.,CAROLINE,GONZALES,1958-09-03,M,F,caroline18@adventure-works.com,60000.0,1.0,Bachelors,Professional,N
27611,MR.,JACK,EDWARDS,1956-12-03,M,M,jack36@adventure-works.com,60000.0,2.0,High School,Professional,Y
27640,MRS.,LAUREN,THOMAS,1962-12-21,S,F,lauren29@adventure-works.com,120000.0,1.0,Partial College,Professional,N
27654,MRS.,CARRIE,DIAZ,1935-02-16,M,F,carrie2@adventure-works.com,60000.0,2.0,Graduate Degree,Management,Y
27657,MR.,FREDERICK,CHANDRA,1936-10-16,M,M,frederick1@adventure-works.com,50000.0,2.0,Graduate Degree,Management,N
27658,MR.,COLE,GRAY,1936-07-06,S,M,cole8@adventure-works.com,50000.0,2.0,Graduate Degree,Management,Y
27703,MRS.,MEREDITH,NAVARRO,1959-10-08,S,F,meredith33@adventure-works.com,90000.0,1.0,Bachelors,Professional,N
27713,MRS.,LACEY,ZHAO,1961-04-09,S,F,lacey23@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
27718,MR.,FRANKLIN,SHAN,1961-05-26,M,M,franklin28@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,Y
27786,MRS.,CYNTHIA,RAMAN,1964-10-05,S,F,cynthia17@adventure-works.com,20000.0,3.0,High School,Manual,N
27796,MR.,JARROD,PATEL,1966-06-07,S,M,jarrod3@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
27836,MR.,PEDRO,NAVARRO,1974-12-19,M,M,pedro30@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y
27837,MS.,KELSEY,JAI,1974-10-04,S,F,kelsey11@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y
27841,MR.,GERALD,VANCE,1962-02-09,M,M,gerald33@adventure-works.com,20000.0,1.0,Graduate Degree,Clerical,Y
27846,MR.,ALBERT,RUBIO,1962-09-14,M,M,albert21@adventure-works.com,30000.0,4.0,Graduate Degree,Clerical,Y
27865,MS.,DESTINY,BUTLER,1977-07-28,M,F,destiny62@adventure-works.com,10000.0,0.0,High School,Manual,Y
27882,MR.,FRANKLIN,HU,1961-07-27,M,M,franklin18@adventure-works.com,30000.0,4.0,Graduate Degree,Clerical,Y
27885,MR.,MARVIN,TORRES,1961-08-21,M,M,marvin12@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,N
27889,MRS.,JODI,XIE,1960-05-22,S,F,jodi3@adventure-works.com,10000.0,1.0,High School,Manual,N
27932,MRS.,LESLIE,DIAZ,1955-07-15,S,F,leslie3@adventure-works.com,110000.0,3.0,Partial College,Professional,N
27943,MRS.,SABRINA,ALVAREZ,1954-10-19,S,F,sabrina2@adventure-works.com,120000.0,2.0,Partial High School,Professional,N
27946,MS.,KATIE,HOLT,1954-05-03,M,F,katie14@adventure-works.com,170000.0,0.0,High School,Professional,N
27972,MR.,LEONARD,SMITH,1973-08-02,M,M,leonard0@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y
28008,MRS.,JADA,BAKER,1941-11-06,S,F,jada26@adventure-works.com,60000.0,4.0,Bachelors,Management,N
28018,MRS.,RACHEL,FOSTER,1945-03-21,S,F,rachel64@adventure-works.com,30000.0,2.0,Partial High School,Skilled Manual,Y
28033,MR.,GAVIN,JENKINS,1947-02-20,S,M,gavin6@adventure-works.com,70000.0,2.0,Bachelors,Management,Y
28035,MRS.,GABRIELLA,GREEN,1948-08-10,M,F,gabriella38@adventure-works.com,40000.0,2.0,High School,Professional,Y
28044,MR.,JIMMY,NAVARRO,1949-07-12,S,M,jimmy13@adventure-works.com,60000.0,2.0,Bachelors,Management,N
28086,MS.,BRIDGET,ANAND,1979-02-13,S,F,bridget22@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
28091,MRS.,VALERIE,LIANG,1944-06-25,S,F,valerie18@adventure-works.com,20000.0,3.0,High School,Skilled Manual,Y
28117,,CRAIG,VAZQUEZ,1954-08-15,S,,craig14@adventure-works.com,40000.0,3.0,Partial High School,Clerical,N
28190,MRS.,KIMBERLY,COOK,1959-05-21,S,F,kimberly22@adventure-works.com,70000.0,2.0,Graduate Degree,Professional,Y
28234,MR.,JACK,NELSON,1965-02-13,M,M,jack45@adventure-works.com,100000.0,4.0,Partial College,Professional,Y
28255,MR.,ROBERT,CLARK,1962-07-22,S,M,robert79@adventure-works.com,90000.0,5.0,Partial College,Professional,Y
28273,MRS.,MADELINE,MITCHELL,1955-08-14,M,F,madeline11@adventure-works.com,90000.0,2.0,High School,Professional,Y
28284,MRS.,BAILEY,KELLY,1960-03-05,S,F,bailey1@adventure-works.com,80000.0,5.0,Partial College,Professional,Y
28292,MRS.,ALEXANDRA,SMITH,1954-11-07,S,F,alexandra92@adventure-works.com,70000.0,3.0,Partial High School,Skilled Manual,Y
28305,MRS.,PATRICIA,LOPEZ,1964-08-07,S,F,patricia19@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y
28312,MRS.,JOY,JIMENEZ,1962-12-25,S,F,joy6@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,N
28321,MR.,ARTURO,WU,1960-05-10,M,M,arturo7@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,N
28338,MRS.,KRISTI,VANCE,1937-03-05,M,F,kristi20@adventure-works.com,30000.0,2.0,Partial College,Clerical,N
28369,MRS.,CAROLYN,MORENO,1967-11-09,S,F,carolyn27@adventure-works.com,20000.0,1.0,High School,Manual,Y
28415,MRS.,MELISSA,ROGERS,1963-12-20,M,F,melissa42@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
28420,MRS.,TRACY,CHAPMAN,1962-09-10,M,F,tracy15@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
28421,MRS.,MONICA,GONZALEZ,1978-08-15,S,F,monica18@adventure-works.com,30000.0,3.0,Partial College,Clerical,N
28452,MRS.,ALEXANDRA,YOUNG,1961-11-03,S,F,alexandra91@adventure-works.com,10000.0,1.0,Bachelors,Manual,N
28454,MRS.,SHAWNA,SIMPSON,1961-05-09,M,F,shawna2@adventure-works.com,10000.0,1.0,Bachelors,Manual,Y
28520,MS.,SUSAN,LIANG,1969-04-05,M,F,susan27@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
28541,MS.,ISABELLA,PEREZ,1974-04-03,S,F,isabella42@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
28555,MRS.,MONIQUE,SERRANO,1973-07-12,M,F,monique13@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
28617,MR.,NOAH,DAVIS,1957-06-27,S,M,noah62@adventure-works.com,30000.0,2.0,High School,Skilled Manual,N
28619,MRS.,BRIANNA,BAILEY,1958-02-08,M,F,brianna33@adventure-works.com,30000.0,2.0,High School,Skilled Manual,Y
28644,MRS.,MARTHA,CHOW,1971-11-03,M,F,martha2@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,Y
28735,MS.,KIMBERLY,MORGAN,1973-10-06,S,F,kimberly23@adventure-works.com,30000.0,0.0,High School,Manual,N
28738,MS.,LORI,ROMERO,1972-03-23,M,F,lori11@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y
28743,MRS.,KELLY,WOOD,1915-05-18,S,F,kelly6@adventure-works.com,20000.0,2.0,Partial High School,Manual,N
28747,MR.,ARTHUR,GONZALEZ,1971-05-28,M,M,arthur19@adventure-works.com,10000.0,0.0,Partial High School,Manual,N
28753,MS.,KRISTINE,CARLSON,1971-07-09,S,F,kristine19@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
28755,MR.,RAYMOND,GONZALEZ,1971-05-25,S,M,raymond19@adventure-works.com,30000.0,0.0,High School,Manual,Y
28757,MR.,RONALD,RODRIGUEZ,1971-09-20,M,M,ronald22@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
28776,MRS.,ABIGAIL,MORRIS,1955-10-11,S,F,abigail4@adventure-works.com,20000.0,3.0,Partial High School,Clerical,Y
28782,MR.,CODY,HOWARD,1956-03-11,M,M,cody12@adventure-works.com,30000.0,2.0,High School,Skilled Manual,Y
28825,MR.,CALEB,HERNANDEZ,1972-08-04,M,M,caleb45@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
28829,MR.,ROBERT,BRYANT,1970-02-15,M,M,robert29@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,N
28847,MRS.,CARLY,XU,1968-05-23,S,F,carly4@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y
28869,MS.,ISABELLA,HOWARD,1972-09-17,S,F,isabella1@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,Y
28876,MR.,AUSTIN,GARCIA,1957-10-21,M,M,austin32@adventure-works.com,130000.0,2.0,Partial College,Professional,Y
28905,MRS.,KATHERINE,BAILEY,1951-02-19,M,F,katherine10@adventure-works.com,80000.0,4.0,High School,Professional,Y
28919,MRS.,KRYSTAL,WAGNER,1947-06-05,M,F,krystal1@adventure-works.com,90000.0,5.0,Partial High School,Skilled Manual,Y
28929,MS.,MARIE,FERNANDEZ,1975-08-12,S,F,marie17@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
28973,MR.,BRYAN,COOPER,1939-11-19,S,M,bryan10@adventure-works.com,60000.0,3.0,Graduate Degree,Management,N
28989,MRS.,ANGELA,COX,1944-01-17,S,F,angela36@adventure-works.com,30000.0,5.0,Partial High School,Clerical,Y
29003,MRS.,VERONICA,PEREZ,1948-04-18,M,F,veronica23@adventure-works.com,70000.0,2.0,Partial College,Professional,Y
29016,MR.,JACKSON,PEREZ,1950-03-20,S,M,jackson33@adventure-works.com,60000.0,2.0,Partial College,Professional,N
29077,MR.,BLAKE,HENDERSON,1977-11-23,S,M,blake52@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,Y
29091,MRS.,MALLORY,HERNANDEZ,1952-10-12,M,F,mallory11@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
29104,MR.,NATHAN,ZHANG,1975-07-16,M,M,nathan20@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N
29172,MR.,ARTURO,CARSON,1958-10-24,S,M,arturo41@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y
29181,MRS.,MELINDA,SUAREZ,1968-05-13,S,F,melinda14@adventure-works.com,60000.0,2.0,Bachelors,Professional,N
29182,MR.,WESLEY,XU,1968-12-26,M,M,wesley12@adventure-works.com,60000.0,2.0,Bachelors,Professional,Y
29196,MR.,DARREN,SERRANO,1966-01-21,M,M,darren39@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y
29208,MRS.,AMBER,LOPEZ,1956-11-12,M,F,amber21@adventure-works.com,60000.0,2.0,High School,Professional,N
29215,MRS.,ABIGAIL,BARNES,1964-03-13,S,F,abigail71@adventure-works.com,90000.0,5.0,Partial College,Professional,N
29217,MRS.,ALEXIS,WILSON,1964-11-23,M,F,alexis6@adventure-works.com,100000.0,5.0,Partial College,Professional,Y
29228,MRS.,COURTNEY,CAMPBELL,1934-06-24,S,F,courtney4@adventure-works.com,130000.0,1.0,Graduate Degree,Management,N
29258,MRS.,MAKAYLA,JAMES,1955-09-22,M,F,makayla8@adventure-works.com,90000.0,2.0,High School,Professional,Y
29299,MRS.,BETHANY,KUMAR,1960-10-18,M,F,bethany11@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
29308,MR.,PHILLIP,VANCE,1963-07-13,S,M,phillip4@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
29310,MR.,ARMANDO,GUTIERREZ,1963-10-23,S,M,armando11@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
29324,MS.,KAYLA,WILLIAMS,1976-04-25,M,F,kayla2@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
29362,MR.,EMMANUEL,CHANDRA,1967-09-26,S,M,emmanuel2@adventure-works.com,20000.0,1.0,Partial College,Manual,Y
29372,MRS.,DAISY,SANZ,1966-10-02,M,F,daisy15@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
